,Foreign,Foreign,,,,,,,,,,,,Gross,Gross,,,,,,,of Dollar-,,,,,,,Change,,,
,Purch.,Sales,,,,,,,,,,,,Foreign,Foreign,,,,,,Net,denom.,,,,Other,,,in Banks',,,
,of,of,Domes.,,Private,Private,,,,Official,Official,,,Purch.,Sales,Foreign,,,Net,Other,Foreign,S-T U.S. ,,,,Negot.,,,Own ,,,
Rows in,Domes.,Domes.,L-T,,Treas,Gov't,Private,,,Treas,Gov't,Official,,Foreign,Foreign,L-T,Foreign,Foreign,L-T,Acquis.,Acquis.,Secur.&,,,,Instr.&,,,Net,Monthly,,
monthly,U.S.,U.S.,"Secur.,",,Bonds&,Agency,Corp,Private,,Bonds&,Agency,Corp,Official,L-T,L-T,"Secur.,",Bonds,Equity,"Secur.,",L-T,of,Other,U.S.,,,Select.,,,Dollar-,Net ,,
press,L-T,L-T,"Purch.,","Private,","Notes,","Bonds,","Bonds,","Equity,","Official,","Notes,","Bonds,","Bonds,","Equity,",Secur.,Secur.,"Purch.,","Purch.,","Purch.,",Transac.,"Secur.,",L-T,Custody,Treas.,"Private,","Official,",Other,"Private,","Official,",denom.,TIC,"Private,","Official,"
release,Secur.,Secur.,net,net,net,net,net,Net,net,net,net,net,Net,from US,to US,net,net,net,,net,Secur.,Liabs.,"Bills,",net,net,"Liabs,",net,net,Liabs.,Flows,net,net
table -->,[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32]
,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------,    -------
1996-May,357245,330305,26940,19698,7620,2994,7883,1201,7242,6479,317,231,215,125058,129113,-4055,-833,-3222,22885,-335,22550,7635,3717,2034,1683,3918,301,3617,-4487,25698,23209,2489
1996-Apr,292391,270731,21660,12481,3082,605,5032,3762,9179,8304,464,275,136,118392,125706,-7314,-559,-6755,14346,39,14385,-5781,-11599,145,-11744,5818,1860,3958,8653,17257,12772,4485
1996-Mar,343178,322088,21090,16282,6847,458,8340,637,4808,4794,-184,73,125,128741,145039,-16298,-6034,-10264,4792,41,4833,1631,5310,-1884,7194,-3679,29,-3708,-11675,-5211,-18032,12821
1996-Feb,408863,379885,28978,19882,9327,3225,5907,1423,9096,8653,454,-53,42,132043,139027,-6984,-1278,-5706,21994,38,22032,17794,19900,2661,17239,-2106,-2392,286,-7454,32372,6670,25702
1996-Jan,351811,329426,22385,10217,490,2749,4799,2179,12168,12682,-116,-29,-369,117599,128439,-10840,-4347,-6493,11545,-372,11173,5263,6140,725,5415,-877,4191,-5068,-2973,13463,-338,13801
1995-Dec,265200,271534,-6334,-9427,-11995,-2064,2538,2094,3093,2651,321,108,13,112736,123310,-10574,-3972,-6602,-16908,43,-16865,-3548,-4506,-1674,-2832,958,976,-18,3587,-16826,-14868,-1958
1995-Nov,325796,296504,29292,30039,16368,3724,6766,3181,-747,-909,266,145,-249,108978,117187,-8209,-6491,-1718,21083,41,21124,13809,13257,-832,14089,552,825,-273,-18933,16000,1425,14575
1995-Oct,323951,313378,10573,4427,-1038,1172,5561,-1268,6146,5705,178,363,-100,106304,119849,-13545,-8059,-5486,-2972,42,-2930,-3329,-4730,1086,-5816,1401,1216,185,23781,17522,19495,-1973
1995-Sep,308182,308580,-398,3931,-6533,4824,5272,368,-4329,-4525,261,71,-136,109749,123224,-13475,-5515,-7960,-13873,37,-13836,8375,5982,405,5577,2393,-261,2654,-5355,-10816,-17657,6841
1995-Aug,340740,304067,36673,37142,26446,4355,3708,2633,-469,-364,89,-103,-91,102244,112111,-9867,-3911,-5956,26806,42,26848,1375,-1304,834,-2138,2679,-356,3035,3496,31719,23021,8698
1995-Jul,305737,262469,43268,26279,15081,2549,6330,2319,16989,16790,168,-85,116,95780,108118,-12338,-4149,-8189,30930,42,30972,7025,6318,1181,5137,707,797,-90,5730,43727,19460,24267
1995-Jun,368103,334142,33961,20893,11760,1949,6552,632,13068,10871,658,-55,1594,125399,137241,-11842,-7426,-4416,22119,35,22154,3057,250,308,-58,2807,238,2569,-27096,-1885,-21519,19634
1995-May,355200,331804,23396,23116,16222,1339,4651,904,280,-1707,345,-136,1778,104461,112643,-8182,-4504,-3678,15214,36,15250,1511,6479,-1679,8158,-4968,-3288,-1680,-3132,13629,5895,7734
1995-Apr,229573,218253,11320,8072,3242,1763,2233,834,3248,3158,323,-267,34,78163,81124,-2961,-823,-2138,8359,40,8399,10430,5326,625,4701,5104,2040,3064,8875,27704,18054,9650
1995-Mar,317252,302859,14393,9722,5189,2016,5025,-2508,4671,4022,553,-92,188,108101,111855,-3754,-895,-2859,10639,41,10680,11742,9873,2498,7375,1869,380,1489,-18609,3813,-12065,15878
1995-Feb,317465,297126,20339,17558,11993,1332,4444,-211,2781,2110,611,68,-8,88563,91528,-2965,-1850,-1115,17374,-44,17330,6184,3686,2359,1327,2498,1498,1000,9463,32977,22818,10159
1995-Jan,280442,264988,15454,13554,7749,2035,4554,-784,1900,1829,-38,202,-93,94603,95587,-984,-810,-174,14470,29,14499,-6948,-6214,343,-6557,-734,705,-1439,6051,13602,17121,-3519
1994-Dec,233201,219102,14099,13306,11144,1902,1923,-1663,793,608,138,17,30,92940,94991,-2051,310,-2361,12048,40,12088,-7376,-6132,-2481,-3651,-1244,-1905,661,12874,17586,20548,-2962
1994-Nov,293199,272125,21074,17923,10355,2549,3921,1098,3151,2760,437,9,-55,90984,97027,-6043,-3496,-2547,15031,39,15070,-123,-5391,-574,-4817,5268,4334,934,-9293,5654,13177,-7523
1994-Oct,257177,245698,11479,7845,7380,81,2238,-1854,3634,2847,743,231,-187,88514,98280,-9766,-5339,-4427,1713,41,1754,9626,9668,77,9591,-42,-1425,1383,-6196,5184,-4879,10063
1994-Sep,257119,244563,12556,8238,7271,-994,3187,-1226,4318,4671,196,-131,-418,105120,105234,-114,-634,520,12442,38,12480,-13048,-6092,-900,-5192,-6956,-5242,-1714,18269,17701,15586,2115
1994-Aug,325167,298806,26361,15611,6275,1516,4893,2927,10750,9756,1124,-17,-113,91102,95220,-4118,258,-4376,22243,38,22281,298,563,3407,-2844,-265,-1530,1265,-7500,15079,12436,2643
1994-Jul,213424,208264,5160,-684,-4054,1179,2908,-717,5844,5063,902,-8,-113,84173,90091,-5918,-2778,-3140,-758,39,-719,-6610,-1330,-6235,4905,-5280,-2956,-2324,20832,13503,-812,14315
1994-Jun,280162,275650,4512,995,-7407,2306,7793,-1697,3517,3362,703,0,-548,97625,101801,-4176,2045,-6221,336,37,373,8505,10284,3463,6821,-1779,-2928,1149,16511,25389,11861,13528
1994-May,329893,305191,24702,11942,8243,1879,478,1342,12760,11237,1486,50,-13,93036,94399,-1363,2644,-4007,23339,38,23377,4143,-6662,-767,-5895,10805,8724,2081,-2066,25454,15563,9891
1994-Apr,250087,264466,-14379,-12435,-12994,-592,2672,-1521,-1944,-1661,171,-161,-293,100659,106633,-5974,-3673,-2301,-20353,38,-20315,-10804,-5580,2475,-8055,-5224,-2537,-2687,14421,-16698,-2739,-13959
1994-Mar,318299,313959,4340,9867,3786,823,4659,599,-5527,-4757,-130,-206,-434,152703,148463,4240,10439,-6199,8580,38,8618,8916,6285,999,5286,2631,559,2072,21917,39451,38330,1121
1994-Feb,324981,304637,20344,17110,9331,1812,2396,3571,3234,3547,-186,-25,-102,124085,133953,-9868,-2334,-7534,10476,34,10510,584,-3698,20,-3718,4282,667,3615,14673,25767,26870,-1103
1994-Jan,268363,258261,10102,5206,-2351,3142,942,3473,4896,4389,493,223,-209,113533,125677,-12144,-6666,-5478,-2042,38,-2004,2541,-5716,-1756,-3960,8257,6818,1439,2109,2646,-7245,9891
1993-Dec,217905,202465,15440,11435,-3156,5836,4297,4458,4005,3687,200,103,15,103898,120309,-16411,-9907,-6504,-971,38,-933,5557,6922,687,6235,-1365,-1144,-221,-10537,-5913,-18033,12120
1993-Nov,332164,306725,25439,19129,9000,4860,2033,3236,6310,6223,340,-186,-67,105887,111157,-5270,1417,-6687,20169,35,20204,4891,5369,1029,4340,-478,-1601,1123,2294,27389,14408,12981
1993-Oct,277897,260463,17434,15392,2432,3248,5217,4495,2042,1619,390,-29,62,91216,104915,-13699,-6203,-7496,3735,36,3771,5250,-893,-1780,887,6143,8072,-1929,6885,15906,17494,-1588
1993-Sep,286518,287745,-1227,-5355,-14025,4713,3130,827,4128,3165,800,118,45,91111,109041,-17930,-12564,-5366,-19157,35,-19122,6762,3307,157,3150,3455,3425,30,-7553,-19913,-28623,8710
1993-Aug,312248,289790,22458,21559,13256,2131,3663,2509,899,724,316,-72,-69,83723,98217,-14494,-5801,-8693,7964,20,7984,5433,8447,796,7651,-3014,-4186,1172,28168,41585,31650,9935
1993-Jul,234345,234813,-468,3818,2806,1579,-14,-553,-4286,-4677,229,214,-52,79946,98833,-18887,-12411,-6476,-19355,37,-19318,3637,9379,402,8977,-5742,-1402,-4340,2023,-13658,-13138,-520
1993-Jun,282914,280503,2411,2363,-4938,3709,3212,380,48,-760,139,206,463,80664,95386,-14722,-9041,-5681,-12311,34,-12277,2657,111,445,-334,2546,-1572,4118,1078,-8542,-11446,2904
1993-May,226645,223207,3438,6072,2265,3124,368,315,-2634,-3424,316,3,471,69830,76371,-6541,-2541,-4000,-3103,-15,-3118,8647,6141,-760,6901,2506,303,2203,2164,7694,-3002,10696
1993-Apr,236254,227011,9243,5951,1657,1049,3486,-241,3292,2709,627,46,-90,74893,82459,-7566,-3559,-4007,1677,810,2487,867,863,1117,-254,4,86,-82,2457,5811,2164,3647
1993-Mar,306301,295285,11016,10721,7194,-977,2264,2240,295,-616,503,202,206,88636,97487,-8851,-4868,-3983,2165,31,2196,2134,1856,1903,-47,278,542,-264,-613,3717,7571,-3854
1993-Feb,289464,285516,3948,7320,2335,1121,2118,1746,-3372,-4364,-33,0,1025,70256,81190,-10934,-9396,-1538,-6986,28,-6958,-1310,1487,-567,2054,-2797,-2349,-448,2674,-5594,-6865,1271
1993-Jan,209888,207890,1998,4812,3420,1013,171,208,-2814,-2980,195,22,-51,51382,59145,-7763,-5503,-2260,-5765,31,-5734,51413,6106,-838,6944,45307,44857,450,561,46240,32250,13990
1992-Dec,178648,172639,6009,6917,729,1539,2212,2437,-908,-715,-243,137,-87,55132,62656,-7524,-3118,-4406,-1515,29,-1486,5298,5171,1277,3894,127,342,-215,-2949,863,-2090,2953
1992-Nov,238758,218044,20714,20871,18251,1965,-683,1338,-157,-620,493,26,-56,68948,74876,-5928,-2260,-3668,14786,31,14817,-3990,-5509,-1925,-3584,1519,1247,272,13132,23959,34335,-10376
1992-Oct,227931,219668,8263,4436,595,2604,822,415,3827,2949,624,20,234,66899,72635,-5736,-1472,-4264,2527,-33,2494,-6210,-6900,2448,-9348,690,133,557,-2450,-6166,-18581,12415
1992-Sep,218900,225322,-6422,-1565,-1539,233,2133,-2392,-4857,-4474,433,-54,-762,65195,66926,-1731,1168,-2899,-8153,29,-8124,3933,-857,-1184,327,4790,5191,-401,18458,14267,27613,-13346
1992-Aug,239322,231511,7811,6927,5762,493,2027,-1355,884,691,387,104,-298,56910,60331,-3421,-473,-2948,4390,-106,4284,-797,165,1639,-1474,-962,-969,7,15062,18549,16211,2338
1992-Jul,261786,262003,-217,447,-1095,-192,1770,-36,-664,-766,92,191,-181,58575,65851,-7276,-4030,-3246,-7493,-43,-7536,6759,6902,1399,5503,-143,200,-343,-7269,-8046,-10929,2883
1992-Jun,218504,200762,17742,12138,9036,1912,2163,-973,5604,5420,171,52,-39,56261,57686,-1425,-1475,50,16317,-396,15921,-2088,-1720,226,-1946,-368,-352,-16,-1519,12314,5218,7096
1992-May,195269,198814,-3545,-1506,-5241,1358,2299,78,-2039,-2685,574,79,-7,48864,51989,-3125,-2205,-920,-6670,33,-6637,10541,9471,1215,8256,1070,1119,-49,8253,12157,3064,9093
1992-Apr,206936,195812,11124,8619,4848,1711,2392,-332,2505,1711,954,10,-170,42637,46177,-3540,-1242,-2298,7584,32,7616,-116,1039,214,825,-1155,-1008,-147,1542,9042,4871,4171
1992-Mar,228895,236085,-7190,-4696,-6330,1269,1004,-639,-2494,-3136,416,145,81,47909,50955,-3046,-262,-2784,-10236,33,-10203,10187,7710,298,7412,2477,2261,216,3682,3666,-2607,6273
1992-Feb,210028,201896,8132,8365,4824,810,2566,165,-233,-192,-112,16,55,45437,47410,-1973,321,-2294,6159,31,6190,671,2172,152,2020,-1501,-1875,374,2587,9448,6916,2532
1992-Jan,252849,242038,10811,2142,2572,640,1302,-2372,8669,8693,160,56,-240,50873,54012,-3139,-557,-2582,7672,34,7706,-1065,-734,-753,19,-331,144,-475,-2557,4084,-8170,12254
1991-Dec,185999,181243,4756,1930,2154,1091,1233,-2548,2826,2521,518,-35,-178,38157,41139,-2982,-1136,-1846,1774,31,1805,-1872,-204,-41,-163,-1668,-1828,160,-1771,-1838,49,-1887
1991-Nov,211526,202109,9417,880,-1724,1338,673,593,8537,7190,778,163,406,44320,45397,-1077,956,-2033,8340,31,8371,-2324,-1342,231,-1573,-982,-861,-121,6856,12903,4527,8376
1991-Oct,209378,206217,3161,2843,102,273,2003,465,318,512,-221,58,-31,46314,53382,-7068,-4661,-2407,-3907,32,-3875,3440,5261,1227,4034,-1821,-1245,-576,-3204,-3639,-10455,6816
1991-Sep,189966,192587,-2621,-3397,-4891,1389,489,-384,776,830,265,41,-360,34537,37582,-3045,-847,-2198,-5666,31,-5635,673,1694,-104,1798,-1021,-1351,330,5580,618,6927,-6309
1991-Aug,224246,217059,7187,7322,1689,1451,2521,1661,-135,-458,133,57,133,32099,38115,-6016,-2463,-3553,1171,31,1202,1911,3513,988,2525,-1602,-1291,-311,872,3985,-1886,5871
1991-Jul,180790,175947,4843,5259,1862,989,1428,980,-416,-716,76,112,112,32818,36786,-3968,-756,-3212,875,31,906,-952,936,-609,1545,-1888,-2050,162,6476,6431,2913,3518
1991-Jun,156589,157740,-1151,4755,112,1098,2280,1264,-5906,-5832,60,6,-140,30011,35669,-5658,-2032,-3626,-6809,30,-6779,3334,2857,752,2105,477,-545,1023,-8109,-11554,-5133,-6422
1991-May,223771,202939,20832,18620,13204,618,1589,3209,2212,2020,-60,122,130,30834,34705,-3871,-502,-3368,16961,31,16992,134,709,-626,1334,-574,-964,390,566,17692,10268,7424
1991-Apr,201200,195104,6096,6690,2054,-156,1658,3134,-595,-373,-219,-26,23,28966,31839,-2873,-310,-2564,3222,30,3252,-8050,-4810,-1906,-2903,-3240,-2533,-708,-18974,-23771,-17590,-6182
1991-Mar,188345,197348,-9003,3038,-2749,698,3176,1913,-12040,-12738,327,-46,416,51413,55895,-4481,-982,-3499,-13484,31,-13454,-4336,-1813,-1864,51,-2522,-1767,-755,6545,-11244,2588,-13831
1991-Feb,226891,215162,11729,5443,5673,-612,-6,388,6285,5869,-278,-11,705,47831,53077,-5246,-1990,-3256,6483,28,6511,-762,-547,-814,267,-215,-577,362,-3090,2659,-6780,9439
1991-Jan,183417,180548,2869,882,1188,765,-538,-534,1988,2364,-78,-30,-268,33609,34119,-510,-106,-405,2359,31,2390,7089,7685,3437,4248,-596,346,-941,3620,13099,3974,9126
1990-Dec,159344,152651,6693,-575,-1482,608,1383,-1084,7269,7106,331,5,-173,40659,47744,-7085,-4985,-2100,-391,726,334,-4951,-3060,-1536,-1524,-1891,-1587,-303,9707,5091,2228,2863
1990-Nov,194680,186390,8290,3673,874,1310,1888,-398,4617,5087,-22,-30,-418,42957,41732,1225,157,1068,9516,24,9540,9027,5488,-1352,6840,3539,3160,379,-12717,5850,-3094,8944
1990-Oct,179402,183305,-3902,-5192,-2473,523,257,-3499,1290,1194,399,0,-304,44495,47696,-3202,-2820,-382,-7104,25,-7080,3573,3284,3036,248,289,-619,908,333,-3174,-10304,7131
1990-Sep,137334,139860,-2527,-5944,-1880,-719,-1039,-2307,3417,3856,-216,-17,-206,33223,33328,-105,-557,451,-2632,24,-2608,2889,-1437,-1176,-261,4326,4392,-66,1524,1805,-730,2535
1990-Aug,225739,223810,1929,-4988,-2198,-1024,-389,-1376,6917,6594,278,-18,63,42457,42228,229,415,-186,2159,24,2183,2545,1135,725,410,1410,1169,241,9023,13751,4915,8837
1990-Jul,177180,167999,9181,8535,4482,1079,1540,1435,646,660,71,-54,-31,34812,36533,-1721,-568,-1153,7460,24,7484,1873,1711,707,1004,162,459,-297,7291,16649,13665,2984
1990-Jun,164007,156940,7067,6068,2471,849,3049,-301,999,1028,-6,0,-23,36850,41699,-4850,-1841,-3008,2217,24,2241,-134,967,675,292,-1101,-1835,734,-4484,-2376,-4228,1852
1990-May,172377,176133,-3755,-1502,-819,714,703,-2100,-2254,-2220,301,-2,-333,35821,40077,-4256,-1686,-2570,-8011,24,-7987,8342,5384,2211,3173,2958,2384,575,515,871,141,730
1990-Apr,159741,157050,2691,-2467,-1767,-437,728,-991,5158,5018,53,-39,127,28877,31355,-2477,-1555,-922,214,26,239,-4845,-4438,-809,-3630,-407,657,-1064,7419,2812,334,2478
1990-Mar,159412,171007,-11595,-7621,-5525,196,60,-2352,-3974,-3771,62,-27,-238,34363,43935,-9573,-9442,-131,-21168,2994,-18173,2519,-168,-13,-155,2687,2036,651,7819,-7835,-9676,1841
1990-Feb,187614,184950,2664,4576,2520,1719,625,-289,-1913,-1659,-344,13,78,31542,32342,-800,218,-1018,1863,4,1867,-3153,-2718,380,-3098,-435,-78,-357,7477,6192,11616,-5425
1990-Jan,194344,192349,1995,1821,456,778,1011,-425,174,366,-238,25,21,31693,30251,1442,715,728,3437,4,3441,5338,-453,409,-862,5791,7610,-1820,-11247,-2468,148,-2616
1989-Dec,157095,153295,3800,2652,-394,1564,2741,-1259,1148,1112,71,-14,-21,28458,31136,-2678,-274,-2404,1122,4,1126,-6817,-5918,-429,-5489,-899,-1316,417,12001,6310,13455,-7145
1989-Nov,212094,200691,11403,9469,6469,1497,2808,-1305,1934,1686,271,-210,186,30855,30974,-119,482,-601,11284,4,11287,1787,1125,117,1008,662,768,-106,2539,15613,15988,-375
1989-Oct,238048,235424,2624,3151,-1528,2625,766,1288,-527,-979,227,142,83,32743,34973,-2230,-638,-1592,394,4,397,-3160,-3964,921,-4885,804,537,268,-5353,-8115,-8004,-111
1989-Sep,179931,171021,8910,7991,3839,1014,266,2872,919,778,129,-42,53,28328,30499,-2172,-1749,-423,6738,4,6742,717,-465,1510,-1975,1182,1338,-156,6545,14004,16082,-2078
1989-Aug,257654,232919,24736,14250,12110,1302,-23,861,10486,9918,204,56,308,33814,34398,-584,978,-1562,24152,4,24156,762,213,-378,591,549,700,-151,5075,29993,19897,10096
1989-Jul,232384,229737,2647,-384,-4219,481,1865,1490,3031,2907,-143,-26,293,28832,30258,-1427,-987,-439,1221,4,1224,595,373,-172,545,222,464,-243,973,2792,-2587,5378
1989-Jun,256722,256717,5,-1038,-5765,749,1148,2830,1043,461,-188,-160,929,30439,34451,-4012,-1545,-2467,-4008,4,-4004,-4101,-3771,837,-4609,-329,638,-967,-579,-8684,-4444,-4240
1989-May,215543,207697,7845,9676,8404,163,139,970,-1830,-1069,-672,-179,90,25390,26690,-1300,-97,-1203,6545,4,6549,-1324,-4187,123,-4311,2863,2632,231,-132,5092,12262,-7170
1989-Apr,167002,162746,4256,4443,828,1000,2556,59,-187,-842,763,89,-198,22813,24144,-1331,-198,-1132,2925,4,2929,-265,-1169,-1801,632,904,431,473,1577,4242,-1739,5981
1989-Mar,176120,163754,12367,5115,2096,642,2170,207,7251,6549,293,224,186,33065,34089,-1023,-636,-387,11343,3,11346,-2623,-2982,-268,-2714,359,62,297,5091,13814,10251,3563
1989-Feb,180805,167063,13742,8959,4698,1630,2884,-253,4783,4299,269,13,203,27464,28016,-552,-434,-118,13190,4,13194,2838,-150,115,-265,2988,2389,599,3782,19813,17383,2431
1989-Jan,158299,154098,4201,2193,826,1044,172,150,2008,2019,159,-89,-81,22425,23548,-1123,-390,-733,3078,4,3082,164,-3061,2205,-5265,3225,2908,316,-11879,-8634,-10647,2013
1988-Dec,114628,111585,3043,520,-1930,979,2706,-1235,2523,2243,246,47,-12,28166,31051,-2886,-1771,-1114,157,3,160,-2715,-1886,-1767,-119,-829,-1257,428,4417,1862,3421,-1559
1988-Nov,152656,141044,11612,9199,6452,441,2297,10,2413,2196,69,50,98,29370,29003,368,627,-260,11980,4,11984,5353,4660,1633,3027,693,490,203,1775,19113,13297,5816
1988-Oct,154272,150916,3356,3315,1616,365,2104,-770,41,577,383,-68,-850,26732,27916,-1184,-941,-243,2172,3,2175,2995,3489,-503,3992,-494,-743,248,2902,8072,1706,6366
1988-Sep,143937,144596,-659,531,-454,573,791,-379,-1190,-1481,498,4,-212,30565,31120,-555,-480,-75,-1214,4,-1210,2333,662,548,114,1671,1905,-235,-11571,-10448,-9143,-1306
1988-Aug,161183,159128,2055,3465,1072,183,1539,671,-1410,-1450,44,5,-9,23278,23936,-657,-452,-205,1398,3,1401,224,-448,-431,-17,672,522,150,4893,6518,7063,-545
1988-Jul,142109,137156,4953,7581,3277,134,3146,1024,-2628,-2362,30,-97,-199,26710,27369,-659,-527,-133,4293,4,4297,2544,942,-474,1416,1602,897,705,4054,10895,10863,32
1988-Jun,208581,206659,1922,3807,-503,943,2596,772,-1886,-1658,297,-85,-439,23573,24432,-859,-672,-187,1063,3,1066,-2091,-194,1111,-1305,-1898,-1767,-131,3363,2337,6209,-3871
1988-May,144549,130453,14095,9007,6000,1360,2788,-1140,5088,5062,-82,45,63,21149,19507,1642,790,852,15737,-296,15441,1749,940,-690,1631,809,869,-60,-3153,14037,6031,8007
1988-Apr,133823,127814,6009,2949,361,147,1018,1422,3060,3075,-14,33,-34,21438,21229,209,-124,333,6218,3,6221,-241,-1363,-702,-661,1122,1067,55,16753,22733,20420,2313
1988-Mar,166665,154906,11759,4182,1845,599,1497,241,7577,8135,-1,110,-668,23313,25286,-1973,-1245,-728,9786,492,10278,3094,2145,-72,2217,948,864,84,-4535,8837,955,7882
1988-Feb,180102,167954,12148,5212,4945,-30,500,-203,6936,7169,-36,-22,-175,21746,23737,-1990,-1306,-684,10158,0,10158,4016,2227,-545,2771,1790,1502,287,1857,16032,6590,9442
1988-Jan,125436,120935,4502,-402,-474,-263,349,-15,4904,5118,-125,-130,41,17836,18684,-848,-1332,485,3654,0,3654,6267,2138,312,1827,4128,4589,-461,-7584,2337,-5312,7649
1987-Dec,104702,103975,727,-849,837,844,130,-2660,1576,1670,224,26,-344,17236,17883,-647,-1488,841,80,0,80,1490,5209,-1078,6287,-3718,-3661,-57,13837,15408,9975,5433
1987-Nov,130531,130521,11,-1875,4527,216,129,-6746,1886,1854,-32,16,48,25360,26649,-1289,-1998,708,-1279,0,-1279,5170,5160,1437,3723,10,370,-360,-4089,-198,-1681,1483
1987-Oct,167275,164175,3100,-354,-3699,144,1229,1972,3454,2466,470,30,487,31113,31622,-509,-2597,2088,2591,0,2591,4006,1628,-1490,3118,2378,2525,-147,1842,8439,-4484,12923
1987-Sep,140740,133409,7330,5266,-818,260,2954,2869,2064,1341,554,-36,205,21860,22061,-201,-681,480,7129,0,7129,-1535,-2959,-450,-2508,1424,1020,404,12083,17677,15841,1836
1987-Aug,144637,141897,2740,84,-1502,-20,1355,251,2656,2612,85,-18,-23,21179,21830,-651,-253,-398,2089,-200,1889,4615,4516,-259,4774,99,-27,126,2479,8982,3611,5371
1987-Jul,146116,140672,5444,3878,-1444,488,2511,2324,1567,2251,74,-197,-562,25111,25822,-711,-617,-94,4733,-200,4533,-5884,-5506,1722,-7228,-378,-158,-219,14943,13593,19909,-6316
1987-Jun,175328,159300,16028,12417,8562,506,1714,1634,3611,3719,79,-184,-3,34713,32766,1947,2249,-302,17976,-600,17376,-969,-2264,-1374,-890,1294,767,527,-14441,1965,-221,2186
1987-May,134946,129563,5383,851,-4730,128,1680,3773,4532,4447,233,-51,-96,28277,28900,-623,-1231,608,4760,0,4760,-243,-1969,1118,-3087,1726,1838,-112,6998,11515,11238,277
1987-Apr,145904,142426,3479,994,-5684,136,3253,3289,2484,2489,-56,4,48,26291,28377,-2085,-829,-1256,1393,0,1393,5502,4775,-236,5011,726,899,-173,-1209,5686,-3527,9213
1987-Mar,168434,152540,15895,10280,1086,-325,4269,5250,5614,5906,-144,48,-196,23816,25265,-1449,-668,-781,14445,0,14445,1843,2353,-1843,4196,-510,-1085,575,5688,21977,10361,11615
1987-Feb,129868,124216,5652,5075,-685,937,1548,3275,577,834,21,-88,-190,23111,23787,-676,-79,-598,4976,0,4976,-390,1430,1714,-284,-1819,-2157,337,39,4625,2659,1966
1987-Jan,103668,100329,3339,1736,-1928,164,1895,1605,1603,1477,61,5,61,16481,16456,25,240,-215,3364,0,3364,-835,-1027,-1096,68,192,450,-258,10283,12812,11075,1736
1986-Dec,109505,102539,6966,6743,638,610,3936,1559,223,309,-81,-227,221,20987,21413,-426,-474,47,6539,0,6539,206,-70,-588,517,276,397,-120,-2,6743,6349,394
1986-Nov,91662,90971,691,886,-2595,1356,2067,59,-196,173,-49,-207,-112,16822,17246,-423,-755,331,267,0,267,-352,-952,-627,-325,600,1112,-512,1119,1034,2235,-1201
1986-Oct,108441,103637,4804,1493,-1274,273,3785,-1290,3311,3378,14,-49,-31,22327,19282,3045,2058,987,7850,0,7850,1615,787,425,362,829,459,370,5083,14548,12045,2503
1986-Sep,110566,100673,9893,8070,2193,392,4277,1208,1824,1878,-22,-74,42,20220,22089,-1870,-2399,530,8024,0,8024,1862,894,565,330,968,986,-19,5165,15051,9275,5775
1986-Aug,111909,106243,5666,5492,17,351,3703,1420,175,40,121,-19,33,18588,17684,904,1062,-159,6570,0,6570,3157,2837,-1208,4045,320,648,-328,11246,20973,16191,4782
1986-Jul,108016,103900,4116,3327,-2524,1019,2978,1853,789,1448,-375,-445,161,17909,17116,793,366,427,4909,-500,4409,16336,4201,-729,4931,12135,12247,-113,-2379,18365,14287,4077
1986-Jun,107528,101064,6464,5467,1278,982,2664,543,997,1612,124,-540,-199,19901,18235,1666,1657,9,8130,0,8130,9238,2510,334,2176,6728,6408,320,-4747,12621,7521,5100
1986-May,106198,99352,6845,7050,-2974,897,6325,2801,-205,157,-355,-61,55,17026,17099,-72,188,-260,6773,-500,6273,5474,5560,1493,4067,-86,122,-208,1721,13468,12358,1110
1986-Apr,156587,138507,18080,14418,5756,815,4197,3650,3662,3862,-413,-83,297,19694,22664,-2970,-1262,-1708,15110,-450,14660,435,1587,-2027,3614,-1152,-500,-652,-4545,10549,1926,8623
1986-Mar,139012,120955,18057,17501,9738,613,4356,2793,557,376,-13,98,97,16418,20899,-4481,-3095,-1386,13577,-400,13177,-353,77,-1435,1513,-431,296,-726,1184,14008,13677,331
1986-Feb,112355,106877,5478,4863,-1229,757,3560,1775,615,619,3,-13,5,13766,15516,-1750,-983,-767,3728,-400,3328,643,2826,1700,1127,-2184,-950,-1234,975,4945,4967,-21
1986-Jan,93635,92136,1500,1132,-3849,123,3241,1616,368,362,-166,8,164,12482,12436,46,-49,95,1546,0,1546,1595,1008,966,42,587,772,-185,7458,10598,8619,1979
1985-Dec,85686,71516,14169,11656,4090,525,5058,1982,2514,2712,-229,-143,173,11183,11710,-527,-109,-418,13642,0,13642,-2993,-4404,-3325,-1079,1411,1466,-55,18,10668,11776,-1109
1985-Nov,74376,63748,10627,11175,1404,935,7413,1422,-548,-236,-124,-35,-151,11157,11187,-30,272,-302,10597,0,10597,1612,1030,1096,-67,582,465,117,-1067,11142,9494,1648
