Date,EURUSD,GBPUSD,EURGBP,AUDUSD,USDMXN,USDINR,USDBRL,USDCAD,USDZAR
2003-06-09,1.17524,1.65884,0.708328,0.6608609999999999,10.6494,46.8821,2.8701,1.35222,7.9915199999999995
2003-06-10,1.17083,1.6499700000000002,0.709533,0.657771,10.6814,46.8424,2.8701,1.35799,7.9771600000000005
2003-06-11,1.16875,1.6495900000000001,0.708576,0.656914,10.6623,46.8356,2.8567400000000003,1.36049,7.936539999999999
2003-06-12,1.17269,1.66074,0.705955,0.6603829999999999,10.6027,46.7978,2.86346,1.35544,7.9425
2003-06-13,1.1766299999999998,1.6686,0.7053119999999999,0.664341,10.6167,46.7234,2.85093,1.34927,7.8540399999999995
2003-06-16,1.18401,1.67196,0.708166,0.667317,10.5744,46.7234,2.85716,1.33884,7.82423
2003-06-17,1.1846299999999998,1.6754799999999999,0.706958,0.668239,10.498,46.6581,2.84967,1.34059,7.8129800000000005
2003-06-18,1.17993,1.68193,0.701802,0.668931,10.4961,46.6364,2.85949,1.33917,7.82567
2003-06-19,1.17251,1.68114,0.697761,0.672086,10.5708,46.5984,2.87034,1.33917,7.88475
2003-06-20,1.17133,1.6791599999999998,0.697597,0.671747,10.5398,46.5736,2.88016,1.34094,7.908189999999999
2003-06-23,1.16327,1.66988,0.696864,0.6689729999999999,10.4995,46.5599,2.8915599999999997,1.35389,7.879919999999999
2003-06-24,1.15647,1.66622,0.694042,0.665585,10.4842,46.5837,2.8944099999999997,1.35968,7.92242
2003-06-25,1.1527399999999999,1.66515,0.692253,0.663924,10.4901,46.5972,2.87341,1.35932,7.847519999999999
2003-06-26,1.15307,1.6699599999999999,0.6905140000000001,0.666759,10.4943,46.6194,2.86128,1.35178,7.73727
2003-06-27,1.1470200000000002,1.66605,0.68838,0.665568,10.4733,46.58,2.8696,1.35327,7.6539
2003-06-30,1.14325,1.6540400000000002,0.6909810000000001,0.665704,10.4283,46.4239,2.88964,1.3509,7.52372
2003-07-01,1.14806,1.65294,0.694495,0.6713140000000001,10.4371,46.3553,2.88558,1.34732,7.47507
2003-07-02,1.15396,1.6601,0.694495,0.675582,10.453,46.4161,2.85176,1.3507,7.46085
2003-07-03,1.15505,1.6648599999999998,0.6937939999999999,0.679183,10.4959,46.4179,2.83943,1.34294,7.44482
2003-07-04,1.15144,1.66762,0.690342,0.681108,10.4462,46.431999999999995,2.82518,1.33663,7.48387
2003-07-07,1.14876,1.6677400000000002,0.688839,0.679746,10.4136,46.3827,2.81488,1.3387200000000001,7.5132
2003-07-08,1.13794,1.65579,0.687288,0.6778430000000001,10.5037,46.3827,2.8296900000000003,1.34538,7.5143699999999995
2003-07-09,1.13201,1.6410900000000002,0.689982,0.667277,10.5189,46.2832,2.86815,1.3577299999999999,7.58363
2003-07-10,1.13365,1.6372799999999998,0.6924779999999999,0.658688,10.5037,46.2797,2.87262,1.37047,7.59593
2003-07-11,1.13676,1.636,0.694803,0.658065,10.4604,46.2334,2.86216,1.3800299999999999,7.5749
2003-07-14,1.13256,1.63232,0.694079,0.659153,10.4109,46.158,2.87957,1.3771,7.605410000000001
2003-07-15,1.12814,1.62012,0.696246,0.659535,10.3992,46.1365,2.87957,1.37389,7.613230000000001
2003-07-16,1.12144,1.60074,0.7006439999999999,0.653084,10.4323,46.1356,2.87547,1.38469,7.6189
2003-07-17,1.12005,1.5951,0.702264,0.653501,10.3994,46.1744,2.86534,1.39045,7.6998
2003-07-18,1.12087,1.59649,0.70217,0.654539,10.3712,46.2293,2.85113,1.3940700000000001,7.73567
2003-07-21,1.12404,1.59304,0.705631,0.649158,10.3705,46.2404,2.8589900000000004,1.4036,7.70154
2003-07-22,1.13186,1.59728,0.7086439999999999,0.65022,10.4128,46.2347,2.8791,1.40639,7.63588
2003-07-23,1.13373,1.59801,0.709322,0.65153,10.439,46.2579,2.88301,1.41238,7.57587
2003-07-24,1.14256,1.6032,0.712607,0.656617,10.5176,46.2736,2.88204,1.40511,7.52145
2003-07-25,1.14815,1.61327,0.711687,0.663678,10.5505,46.2009,2.8898200000000003,1.39593,7.506139999999999
2003-07-28,1.14904,1.61839,0.711687,0.664057,10.5097,46.1172,2.8907,1.38655,7.45793
2003-07-29,1.14955,1.62327,0.708179,0.663144,10.4615,46.1184,2.8896900000000003,1.38468,7.3948100000000005
2003-07-30,1.1462,1.6245,0.705587,0.662932,10.4936,46.1341,2.89446,1.38634,7.35525
2003-07-31,1.13809,1.61891,0.702936,0.656327,10.4987,46.1369,2.9245099999999997,1.3955,7.352519999999999
2003-08-01,1.12778,1.61293,0.699072,0.650274,10.5597,46.1102,2.95877,1.4032200000000001,7.3527
2003-08-04,1.12616,1.6109200000000001,0.698963,0.650047,10.5895,46.1566,2.9675700000000003,1.40065,7.4114
2003-08-05,1.13277,1.61131,0.7032010000000001,0.648066,10.6676,46.1525,2.9675700000000003,1.40194,7.45972
2003-08-06,1.13781,1.6141299999999998,0.704937,0.6468619999999999,10.7416,46.1332,3.02853,1.40149,7.430610000000001
2003-08-07,1.1354,1.61168,0.7045399999999999,0.647778,10.7259,46.0999,3.03698,1.40267,7.381939999999999
2003-08-08,1.13594,1.61469,0.7034279999999999,0.650551,10.6904,46.0515,3.03927,1.39713,7.3055
2003-08-11,1.13291,1.6094,0.703929,0.651935,10.6667,46.0359,3.0079,1.39199,7.31636
2003-08-12,1.13365,1.60657,0.705942,0.65588,10.7217,45.9875,2.99087,1.38515,7.36632
2003-08-13,1.13127,1.60459,0.70526,0.657008,10.7505,45.9129,3.00408,1.3836600000000001,7.402819999999999
2003-08-14,1.13079,1.6061,0.704238,0.657407,10.7204,45.8943,3.02337,1.38135,7.41562
2003-08-15,1.1287200000000002,1.60435,0.7035140000000001,0.657043,10.7154,45.9311,3.01599,1.3886399999999999,7.35228
2003-08-18,1.12469,1.5986,0.703542,0.658898,10.7241,45.9035,3.0072,1.38859,7.333880000000001
2003-08-19,1.11829,1.59291,0.701892,0.658905,10.7756,45.8401,2.99642,1.38936,7.28717
2003-08-20,1.11432,1.58883,0.701376,0.6566770000000001,10.8273,45.8078,2.99775,1.39519,7.30762
2003-08-21,1.11257,1.59205,0.699132,0.659007,10.8346,45.8285,2.9921900000000003,1.4011799999999999,7.36256
2003-08-22,1.09912,1.58426,0.694181,0.656257,10.8594,45.81100000000001,2.9896,1.40594,7.46772
2003-08-25,1.08873,1.57532,0.691232,0.652726,10.8561,45.7931,2.9989,1.40446,7.487439999999999
2003-08-26,1.08714,1.5722200000000002,0.691487,0.651109,10.8667,45.8319,2.99267,1.40188,7.4737800000000005
2003-08-27,1.08724,1.5702200000000002,0.692384,0.646598,10.9244,45.8395,2.99149,1.39662,7.38172
2003-08-28,1.08762,1.57132,0.692174,0.642039,10.925999999999998,45.8427,2.9812,1.39911,7.33643
2003-08-29,1.0875299999999999,1.5750899999999999,0.6905140000000001,0.64086,11.0046,45.8561,2.96228,1.3981299999999999,7.346439999999999
2003-09-01,1.09414,1.57766,0.693947,0.644935,11.0632,45.8569,2.9559599999999997,1.38981,7.35312
2003-09-02,1.09748,1.57336,0.697835,0.6463949999999999,11.0636,45.8395,2.97024,1.38253,7.3582399999999994
2003-09-03,1.08709,1.56895,0.693176,0.6403770000000001,11.0325,45.8521,2.9845200000000003,1.38719,7.3364199999999995
2003-09-04,1.08328,1.5701200000000002,0.689928,0.639157,10.9566,45.8588,2.96677,1.38466,7.278169999999999
2003-09-05,1.09018,1.57731,0.691155,0.641798,10.8741,45.8148,2.9386799999999997,1.37372,7.279539999999999
2003-09-08,1.10394,1.5858700000000001,0.696103,0.646047,10.8733,45.8789,2.91597,1.37056,7.386610000000001
2003-09-09,1.10845,1.58546,0.699128,0.6489020000000001,10.9889,45.8609,2.93019,1.37206,7.5438600000000005
2003-09-10,1.1173899999999999,1.5877299999999999,0.703624,0.6556930000000001,10.9999,45.7742,2.93202,1.36889,7.528580000000001
2003-09-11,1.1219700000000001,1.5910799999999998,0.705231,0.658328,10.9515,45.7248,2.9019,1.3667200000000002,7.4172199999999995
2003-09-12,1.12086,1.59376,0.7031189999999999,0.6591359999999999,10.9804,45.7007,2.90258,1.36985,7.398680000000001
2003-09-15,1.12615,1.6001,0.703692,0.662387,10.9884,45.7441,2.90536,1.36705,7.381189999999999
2003-09-16,1.12897,1.60172,0.704729,0.664882,10.9654,45.7593,2.88936,1.36552,7.40953
2003-09-17,1.12215,1.5930000000000002,0.704303,0.66432,10.9088,45.8137,2.89952,1.36768,7.4941
2003-09-18,1.12448,1.60113,0.7021609999999999,0.664673,10.9108,45.881,2.91036,1.36681,7.4406300000000005
2003-09-19,1.1265,1.61479,0.6977399999999999,0.665734,10.9194,45.9311,2.90482,1.3628200000000001,7.36475
2003-09-22,1.13574,1.63084,0.695154,0.670164,10.895,45.9408,2.90258,1.3530000000000002,7.334910000000001
2003-09-23,1.14542,1.6450599999999997,0.6955439999999999,0.676086,10.8076,45.81399999999999,2.90178,1.34768,7.27307
2003-09-24,1.14574,1.65085,0.693966,0.677253,10.8143,45.7572,2.91325,1.35362,7.18923
2003-09-25,1.14785,1.6573,0.6926720000000001,0.678142,10.8051,45.7999,2.92162,1.35189,7.13174
2003-09-26,1.14972,1.6599099999999998,0.692237,0.678914,10.8389,45.8484,2.93237,1.34877,7.096260000000001
2003-09-29,1.14772,1.65943,0.691353,0.676076,10.963,45.8588,2.93593,1.3517299999999999,7.1493199999999995
2003-09-30,1.15472,1.6637,0.693788,0.676195,10.9905,45.8214,2.93076,1.35341,7.1515
2003-10-01,1.16391,1.66507,0.698833,0.679693,10.9828,45.7083,2.90447,1.35111,7.0133399999999995
2003-10-02,1.17035,1.6671799999999999,0.702014,0.685234,11.015999999999998,45.5819,2.90002,1.34685,6.92829
2003-10-03,1.17044,1.66965,0.701067,0.68591,11.1236,45.483000000000004,2.89712,1.34273,6.88726
2003-10-06,1.16174,1.6703599999999998,0.697395,0.681417,11.2107,45.483000000000004,2.88797,1.34371,6.890810000000001
2003-10-07,1.1662,1.6701099999999998,0.699483,0.683008,11.2786,45.4437,2.87089,1.3421299999999998,6.9093800000000005
2003-10-08,1.17527,1.66535,0.705441,0.688181,11.2647,45.3404,2.85947,1.33477,6.89902
2003-10-09,1.17994,1.6643299999999999,0.7088800000000001,0.690717,11.2736,45.3451,2.85072,1.3327799999999999,6.86936
2003-10-10,1.1768399999999999,1.66563,0.706431,0.6903100000000001,11.2554,45.2927,2.8366,1.33675,6.91834
2003-10-13,1.17705,1.6653,0.7065859999999999,0.690041,11.1936,45.3259,2.8366,1.3270600000000001,6.962839999999999
2003-10-14,1.1735200000000001,1.66592,0.704072,0.690041,11.2077,45.3973,2.8344099999999997,1.31965,7.0008300000000006
2003-10-15,1.17171,1.6697099999999998,0.701729,0.690072,11.2174,45.5376,2.8317799999999997,1.3222399999999999,6.97282
2003-10-16,1.16676,1.66891,0.699234,0.688822,11.2036,45.6387,2.83507,1.32532,6.993130000000001
2003-10-17,1.16097,1.6707299999999998,0.694771,0.688822,11.2542,45.4486,2.84488,1.3211700000000002,7.0239
2003-10-20,1.16459,1.67681,0.695009,0.690712,11.2452,45.3272,2.86084,1.31641,7.12753
2003-10-21,1.16535,1.6750900000000002,0.695009,0.691793,11.169,45.3198,2.8723799999999997,1.31813,7.20233
2003-10-22,1.16486,1.6725700000000001,0.6964819999999999,0.696968,11.1336,45.3003,2.86343,1.31771,7.1625
2003-10-23,1.17508,1.6855900000000001,0.69714,0.703637,11.2014,45.301,2.86112,1.3089,7.035830000000001
2003-10-24,1.179,1.6939799999999998,0.695971,0.701825,11.1935,45.31100000000001,2.86112,1.30723,6.973269999999999
2003-10-27,1.17719,1.69425,0.694946,0.699279,11.1548,45.3021,2.86849,1.3083,6.94347
2003-10-28,1.1753799999999999,1.69435,0.693704,0.702813,11.1187,45.332,2.87039,1.31005,6.890630000000001
2003-10-29,1.16985,1.69688,0.689148,0.705149,11.0787,45.2974,2.86309,1.30987,6.9207
2003-10-30,1.16658,1.69891,0.686686,0.704194,11.0815,45.3076,2.8503700000000003,1.31071,6.90935
2003-10-31,1.16459,1.69715,0.686314,0.7039340000000001,11.0712,45.313,2.84685,1.31421,6.920310000000001
2003-11-03,1.1608100000000001,1.69606,0.684561,0.7064,11.0323,45.3123,2.8590400000000002,1.31802,6.90267
2003-11-04,1.15,1.6831599999999998,0.683319,0.7020649999999999,10.9983,45.2926,2.85628,1.32808,6.920939999999999
2003-11-05,1.14744,1.67842,0.684079,0.701099,10.9982,45.266000000000005,2.8570599999999997,1.33055,6.92655
2003-11-06,1.14568,1.67592,0.684021,0.706503,10.9877,45.2789,2.8622799999999997,1.33135,6.92789
2003-11-07,1.14199,1.6696,0.684076,0.7070390000000001,10.9618,45.2641,2.87195,1.33631,6.97951
2003-11-10,1.1475600000000001,1.67209,0.685865,0.707943,10.9743,45.2652,2.87025,1.3285799999999999,6.974530000000001
2003-11-11,1.14998,1.67265,0.6874140000000001,0.713062,10.9631,45.2781,2.87933,1.31619,6.94538
2003-11-12,1.15024,1.6675,0.6898350000000001,0.713062,10.9685,45.268,2.89882,1.31619,6.92085
2003-11-13,1.15926,1.6704900000000003,0.6937770000000001,0.716699,11.0665,45.2931,2.9032400000000003,1.30728,6.88818
2003-11-14,1.16972,1.6809,0.695918,0.719406,11.1363,45.3495,2.92437,1.30142,6.80143
2003-11-17,1.17661,1.6869,0.697408,0.720407,11.1439,45.411,2.945,1.30196,6.71245
2003-11-18,1.17678,1.6908900000000002,0.6957949999999999,0.714816,11.1475,45.4763,2.9373400000000003,1.30885,6.711930000000001
2003-11-19,1.18797,1.69885,0.699022,0.719403,11.2064,45.5453,2.93792,1.3044,6.61361
2003-11-20,1.19078,1.6997200000000001,0.7006319999999999,0.722499,11.209000000000001,45.5764,2.9426200000000002,1.30318,6.59258
2003-11-21,1.1902700000000002,1.70193,0.699414,0.722464,11.2005,45.6783,2.94178,1.30294,6.573869999999999
2003-11-24,1.1896799999999998,1.7041400000000002,0.698647,0.723745,11.1895,45.7725,2.92929,1.3027,6.52953
2003-11-25,1.18116,1.6988900000000002,0.695357,0.7204550000000001,11.2481,45.821000000000005,2.9201,1.31315,6.560110000000001
2003-11-26,1.17774,1.69707,0.693956,0.718126,11.302,45.8915,2.92988,1.31379,6.56424
2003-11-27,1.18803,1.7069900000000002,0.69616,0.721234,11.3419,45.8901,2.94299,1.30639,6.47163
2003-11-28,1.19214,1.7131,0.695986,0.7228859999999999,11.3458,45.8862,2.94507,1.3061,6.43375
2003-12-01,1.19523,1.71817,0.695721,0.723388,11.3692,45.9195,2.94591,1.30251,6.39257
2003-12-02,1.19776,1.7197200000000001,0.696562,0.7264229999999999,11.3786,45.7904,2.9323799999999998,1.3021,6.36565
2003-12-03,1.2041,1.72553,0.6978409999999999,0.729966,11.3356,45.665,2.92904,1.3002,6.33025
2003-12-04,1.2100799999999998,1.72827,0.7002520000000001,0.734488,11.2789,45.6045,2.92904,1.29906,6.2387
2003-12-05,1.20896,1.7241799999999998,0.701326,0.735766,11.2311,45.6095,2.93972,1.30744,6.2917
2003-12-08,1.21333,1.7271299999999998,0.7024600000000001,0.736138,11.2083,45.5812,2.93838,1.30776,6.31917
2003-12-09,1.22061,1.73195,0.704589,0.738749,11.2271,45.5095,2.93867,1.3003799999999999,6.39217
2003-12-10,1.2245,1.74135,0.703067,0.740993,11.1966,45.5088,2.9367099999999997,1.30437,6.42192
2003-12-11,1.2230299999999998,1.74439,0.701128,0.739658,11.2109,45.5219,2.93958,1.3080200000000002,6.4560900000000006
2003-12-12,1.22118,1.74427,0.700114,0.738934,11.1861,45.5291,2.93932,1.3146799999999998,6.41244
2003-12-15,1.22479,1.74521,0.702287,0.740614,11.2088,45.5291,2.9363599999999996,1.31689,6.3699
2003-12-16,1.2295399999999999,1.74584,0.704609,0.742765,11.2706,45.5128,2.92627,1.3138299999999998,6.34246
2003-12-17,1.2318,1.7509400000000002,0.703515,0.743351,11.274000000000001,45.4694,2.93095,1.3219999999999998,6.37108
2003-12-18,1.23743,1.7616,0.7025399999999999,0.740499,11.2622,45.498000000000005,2.9334700000000002,1.32663,6.47746
2003-12-19,1.2423,1.7708400000000002,0.701523,0.740767,11.2453,45.4791,2.93225,1.32784,6.599080000000001
2003-12-22,1.24187,1.76977,0.7016,0.740015,11.2307,45.4682,2.92708,1.3329600000000001,6.81159
2003-12-23,1.24048,1.7656,0.702647,0.735412,11.2735,45.4768,2.92137,1.33172,6.91218
2003-12-24,1.23961,1.76368,0.702871,0.735333,11.2803,45.5152,2.9125900000000002,1.32535,6.90985
2003-12-25,1.24289,1.7707,0.702096,0.7399220000000001,11.273,45.5304,2.9125900000000002,1.31332,6.76669
2003-12-26,1.24514,1.77302,0.702325,0.742255,11.2759,45.5304,2.9125900000000002,1.3091700000000002,6.7222
2003-12-29,1.24431,1.77145,0.702399,0.7422770000000001,11.2362,45.5304,2.90424,1.3091700000000002,6.80585
2003-12-30,1.24673,1.7728,0.7032970000000001,0.742925,11.2202,45.5916,2.87717,1.31063,6.766139999999999
2003-12-31,1.2527700000000002,1.77652,0.705275,0.747184,11.2281,45.5628,2.88671,1.30077,6.6635800000000005
2004-01-01,1.25695,1.7830000000000001,0.705192,0.751004,11.2261,45.5829,2.88671,1.2958399999999999,6.6672199999999995
2004-01-02,1.25575,1.7844799999999998,0.703924,0.750812,11.2261,45.5829,2.88671,1.2966799999999998,6.64641
2004-01-05,1.25706,1.78909,0.702727,0.754854,11.1224,45.5829,2.8860200000000003,1.29101,6.57175
2004-01-06,1.26311,1.80087,0.701446,0.764162,11.0281,45.5775,2.86314,1.2844799999999998,6.3828
2004-01-07,1.2709700000000002,1.81538,0.699875,0.7689229999999999,10.954,45.5945,2.86186,1.28454,6.38704
2004-01-08,1.2677200000000002,1.8198599999999998,0.696602,0.768229,10.905,45.5351,2.86198,1.2886600000000001,6.52263
2004-01-09,1.27186,1.82729,0.696154,0.772306,10.8815,45.4927,2.85649,1.2842799999999999,6.579280000000001
2004-01-12,1.2807,1.8429,0.6959529999999999,0.7763220000000001,10.837,45.458999999999996,2.83962,1.27483,6.628439999999999
2004-01-13,1.2776399999999999,1.8478599999999998,0.692241,0.776642,10.8213,45.4286,2.80551,1.2743,6.8408
2004-01-14,1.27581,1.8463200000000002,0.691079,0.777758,10.8472,45.4218,2.80008,1.2734299999999998,6.92161
2004-01-15,1.2695299999999998,1.8375,0.690919,0.776017,10.8502,45.3914,2.81393,1.28252,7.05797
2004-01-16,1.25973,1.82587,0.690052,0.7717069999999999,10.8456,45.407,2.8159,1.29312,7.29339
2004-01-19,1.23223,1.8078900000000002,0.688923,0.766174,10.835,45.4313,2.82259,1.29901,7.3281
2004-01-20,1.2281799999999998,1.7883,0.691286,0.758333,10.8175,45.4255,2.83501,1.30172,7.27583
2004-01-21,1.24984,1.8056299999999998,0.6918270000000001,0.763646,10.853,45.4106,2.83501,1.29525,7.1394
2004-01-22,1.2612,1.8262900000000002,0.690484,0.771234,10.9432,45.4106,2.84206,1.29708,7.0906899999999995
2004-01-23,1.26797,1.83923,0.689303,0.776174,11.0377,45.3859,2.84016,1.29738,7.088710000000001
2004-01-26,1.26311,1.8324900000000002,0.688864,0.773623,10.9638,45.3507,2.83993,1.3091,7.1294
2004-01-27,1.25124,1.81775,0.6880729999999999,0.770487,10.9065,45.3198,2.84346,1.31508,7.125789999999999
2004-01-28,1.2575100000000001,1.8228,0.6900350000000001,0.775947,10.919,45.323,2.85943,1.3083200000000001,7.07523
2004-01-29,1.2544600000000001,1.8242,0.6879850000000001,0.775911,10.9528,45.3179,2.8856,1.31769,7.010460000000001
2004-01-30,1.24435,1.81853,0.6841119999999999,0.765682,11.0641,45.2812,2.9171400000000003,1.3282399999999999,7.01317
2004-02-02,1.24447,1.81853,0.6841119999999999,0.765682,11.0641,45.2812,2.9171400000000003,1.3282399999999999,7.01317
2004-02-03,1.24429,1.81828,0.6831189999999999,0.759339,11.0316,45.2553,2.9381,1.33484,7.001589999999999
2004-02-04,1.2496399999999999,1.8304099999999999,0.682488,0.7625390000000001,11.0531,45.253,2.92577,1.33766,6.94614
2004-02-05,1.25318,1.83455,0.683164,0.762784,11.1436,45.253,2.91827,1.33485,6.87315
2004-02-06,1.2538,1.83302,0.684018,0.761688,11.1696,45.2518,2.92677,1.33647,6.93623
2004-02-09,1.25976,1.84018,0.684562,0.767295,11.1634,45.253,2.93225,1.33229,7.01058
2004-02-10,1.2662799999999999,1.85205,0.683716,0.774116,11.1394,45.2264,2.92781,1.32807,6.94632
2004-02-11,1.26938,1.86568,0.6803899999999999,0.7783399999999999,11.1249,45.2132,2.9212,1.32943,6.875310000000001
2004-02-12,1.27798,1.8830799999999999,0.678438,0.785247,11.0355,45.2024,2.91118,1.32025,6.785889999999999
2004-02-13,1.28131,1.8913,0.6774789999999999,0.788592,10.9707,45.1919,2.89971,1.31716,6.658189999999999
2004-02-16,1.27696,1.8872799999999998,0.6766979999999999,0.789122,10.9648,45.2418,2.90144,1.31729,6.61618
2004-02-17,1.27626,1.8880700000000001,0.6759850000000001,0.7910010000000001,10.9492,45.2371,2.9062,1.31607,6.63583
2004-02-18,1.28111,1.89893,0.674918,0.796034,10.918,45.2516,2.9134900000000004,1.31269,6.560639999999999
2004-02-19,1.27286,1.8931200000000001,0.672624,0.7921699999999999,10.9547,45.2337,2.93167,1.31941,6.59571
2004-02-20,1.26916,1.89035,0.671475,0.790028,10.9755,45.2291,2.95135,1.32861,6.64147
2004-02-23,1.25796,1.87238,0.672666,0.777552,10.9504,45.248999999999995,2.95135,1.3348200000000001,6.683039999999999
2004-02-24,1.2536399999999999,1.86379,0.672823,0.770429,11.0044,45.2396,2.95135,1.33691,6.653689999999999
2004-02-25,1.26344,1.8823900000000002,0.671412,0.7765770000000001,11.0732,45.2631,2.95135,1.33186,6.5923300000000005
2004-02-26,1.2564,1.87809,0.66906,0.774778,11.0845,45.2326,2.94738,1.33281,6.62453
2004-02-27,1.24576,1.8650200000000001,0.667608,0.771219,11.0686,45.2212,2.93435,1.3396700000000001,6.654610000000001
2004-03-01,1.24704,1.86615,0.668039,0.772238,11.0594,45.247,2.91597,1.3377,6.63762
2004-03-02,1.24619,1.8678599999999999,0.667071,0.771975,10.9985,45.2706,2.89867,1.33758,6.6245
2004-03-03,1.23062,1.8494599999999999,0.6648850000000001,0.766653,10.9628,45.2389,2.89247,1.34138,6.74595
2004-03-04,1.22059,1.83365,0.665524,0.75622,11.0233,45.2389,2.88938,1.3403100000000001,6.83367
2004-03-05,1.2194200000000002,1.8259900000000002,0.667744,0.7504529999999999,10.9961,45.2516,2.88863,1.3352700000000002,6.8280199999999995
2004-03-08,1.23094,1.83892,0.669574,0.756217,10.9372,45.2516,2.87569,1.32556,6.71541
2004-03-09,1.23993,1.8485900000000002,0.670622,0.759208,10.9372,45.2516,2.87569,1.32556,6.59567
2004-03-10,1.2349,1.8338700000000001,0.673151,0.757975,10.9372,45.2516,2.87569,1.32556,6.55196
2004-03-11,1.22709,1.8123,0.676884,0.7504149999999999,10.9565,45.231,2.88768,1.32241,6.60951
2004-03-12,1.2305700000000002,1.8092599999999999,0.6800189999999999,0.7415189999999999,10.9921,45.2273,2.90532,1.32095,6.641830000000001
2004-03-15,1.22726,1.80654,0.679556,0.7380680000000001,10.9715,45.248999999999995,2.9028400000000003,1.32893,6.70142
2004-03-16,1.2259,1.8046799999999998,0.679311,0.737351,10.9932,45.2264,2.90256,1.33406,6.70887
2004-03-17,1.22668,1.80915,0.678077,0.740124,11.0308,45.2264,2.9003,1.3330899999999999,6.7183600000000006
2004-03-18,1.22475,1.81457,0.674916,0.7415189999999999,10.9942,45.2264,2.90603,1.3362399999999999,6.708880000000001
2004-03-19,1.23329,1.82771,0.675025,0.7473770000000001,10.9731,45.2192,2.9085900000000002,1.33229,6.673439999999999
2004-03-22,1.23261,1.8335099999999998,0.672392,0.749386,10.9684,45.195,2.90335,1.33171,6.66661
2004-03-23,1.23148,1.8415599999999999,0.668875,0.751582,10.9745,45.1255,2.90784,1.33371,6.56601
2004-03-24,1.23305,1.84825,0.666931,0.7527590000000001,10.9834,44.9217,2.9132599999999997,1.3329,6.5136
2004-03-25,1.2208700000000001,1.83325,0.6654680000000001,0.747424,11.0176,44.7621,2.92373,1.33781,6.56458
2004-03-26,1.2135200000000002,1.8140900000000002,0.669186,0.740812,11.0391,44.7021,2.93348,1.33375,6.59138
2004-03-29,1.2127,1.8117,0.669493,0.7437050000000001,11.0861,44.63,2.93722,1.32284,6.57424
2004-03-30,1.21351,1.81592,0.6682600000000001,0.747021,11.1873,44.2478,2.9386099999999997,1.31324,6.45072
2004-03-31,1.21635,1.82253,0.66733,0.7511899999999999,11.2066,44.2478,2.91986,1.30844,6.35429
2004-04-01,1.22579,1.8364,0.6670520000000001,0.760933,11.1544,43.6485,2.90045,1.30962,6.30788
2004-04-02,1.23348,1.8508099999999998,0.666457,0.76768,11.1657,43.3691,2.89213,1.30853,6.30804
2004-04-05,1.22125,1.8389,0.663833,0.760891,11.1714,43.6083,2.89244,1.31097,6.390280000000001
2004-04-06,1.20561,1.8246799999999999,0.660846,0.754469,11.1531,43.6787,2.88245,1.3130899999999999,6.4284
2004-04-07,1.20634,1.8327799999999999,0.6583939999999999,0.758432,11.1615,43.6459,2.87522,1.31021,6.36104
2004-04-08,1.21391,1.8395599999999999,0.659854,0.764085,11.2093,43.5423,2.87244,1.30946,6.32835
2004-04-09,1.21135,1.8362,0.659737,0.763652,11.2112,43.5605,2.87947,1.32034,6.307180000000001
2004-04-12,1.20868,1.8337,0.659312,0.763101,11.1969,43.5605,2.87947,1.33067,6.31836
2004-04-13,1.2078200000000001,1.8369400000000002,0.657579,0.765848,11.2164,43.5605,2.8831599999999997,1.33513,6.31027
2004-04-14,1.19919,1.82645,0.656463,0.759181,11.2435,43.6785,2.88825,1.33497,6.44736
2004-04-15,1.19589,1.80138,0.663751,0.742537,11.2833,43.6872,2.88876,1.34134,6.5902899999999995
2004-04-16,1.19725,1.79055,0.668625,0.739208,11.2753,43.8384,2.90611,1.34427,6.51095
2004-04-19,1.20012,1.7954,0.668395,0.743776,11.2707,43.8631,2.9123099999999997,1.34523,6.44072
2004-04-20,1.20179,1.8047799999999998,0.6660119999999999,0.7453420000000001,11.2647,43.8361,2.9078,1.3455700000000002,6.49755
2004-04-21,1.1918600000000001,1.7956,0.664111,0.738524,11.3109,43.9188,2.9212700000000003,1.35267,6.53071
2004-04-22,1.18448,1.77855,0.665904,0.7313470000000001,11.3163,44.0243,2.9212700000000003,1.3586200000000002,6.6848600000000005
2004-04-23,1.18815,1.77292,0.67004,0.732834,11.3308,44.0804,2.92778,1.35683,6.77918
2004-04-26,1.18537,1.77184,0.6690729999999999,0.733182,11.3375,44.1568,2.91562,1.3587799999999999,6.728110000000001
2004-04-27,1.18555,1.7811299999999999,0.665401,0.733454,11.3014,44.1144,2.90964,1.35376,6.7157800000000005
2004-04-28,1.1914,1.7906900000000001,0.665353,0.734684,11.2806,44.141999999999996,2.91454,1.35,6.6836
2004-04-29,1.1874,1.7799900000000002,0.667205,0.726819,11.3499,44.1691,2.93606,1.36556,6.8295699999999995
2004-04-30,1.19289,1.7734,0.6724939999999999,0.722286,11.4144,44.2813,2.95859,1.37204,6.90618
2004-05-03,1.19984,1.77594,0.674427,0.721911,11.4195,44.3657,2.94333,1.37148,6.95975
2004-05-04,1.1966299999999999,1.7733700000000001,0.674022,0.721224,11.4458,44.6579,2.9607900000000003,1.37252,6.99523
2004-05-05,1.2034,1.78561,0.673975,0.726956,11.4388,44.7238,2.97191,1.37039,6.9456
2004-05-06,1.21402,1.7933299999999999,0.676936,0.73201,11.4128,44.5887,2.9592,1.3724299999999998,6.83741
